city,admin_name,country
Ban Tha Luang Lang,Chanthaburi,Thailand
Alamo,California,United States
Arcozelo,Porto,Portugal
Dhubaria,Dhaka,Bangladesh
Couvin,Wallonia,Belgium
Margraten,Limburg,Netherlands
Grünberg,Hesse,Germany
West Lealman,Florida,United States
Konāje,Karnātaka,India
San Pietro Vernotico,Puglia,Italy
Ajjampur,Karnātaka,India
Uruana,Goiás,Brazil
Plumstead,Pennsylvania,United States
Horodyshche,Cherkaska Oblast,Ukraine
Sirugamani,Tamil Nādu,India
San Juan,San Juan/Laventille,Trinidad and Tobago
Tiruppālai,Tamil Nādu,India
Pilich,Bihār,India
Apostolove,Dnipropetrovska Oblast,Ukraine
Forlimpopoli,Emilia-Romagna,Italy
Peri-Mirim,Maranhão,Brazil
Wells Branch,Texas,United States
Dammennu,Andhra Pradesh,India
Joaquim Pires,Piauí,Brazil
Machados,Pernambuco,Brazil
Latisana,Friuli Venezia Giulia,Italy
Ampasinambo,Fianarantsoa,Madagascar
Sariq,Surxondaryo,Uzbekistan
Yamanobe,Yamagata,Japan
Granville,Normandie,France
Rājupālem,Andhra Pradesh,India
Aberystwyth,Ceredigion,United Kingdom
Achuapa,León,Nicaragua
Sauk Rapids,Minnesota,United States
Fátima,Santarém,Portugal
Ak-Dovurak,Tyva,Russia
Alagoinha,Pernambuco,Brazil
Dowbarān,Fārs,Iran
Millbury,Massachusetts,United States
Jupi,Pernambuco,Brazil
Lyaskovets,Veliko Tarnovo,Bulgaria
Selston,Nottinghamshire,United Kingdom
Cherry Hill Mall,New Jersey,United States
Balha,Bihār,India
Höchstadt an der Aisch,Bavaria,Germany
Rutherford,New South Wales,Australia
Bundāla,Punjab,India
Chāhatpur,Bihār,India
Jindayris,Ḩalab,Syria
Ghorādal,West Bengal,India
Michendorf,Brandenburg,Germany
Arzachena,Sardegna,Italy
Crispiano,Puglia,Italy
Uppāda,Andhra Pradesh,India
Leżajsk,Podkarpackie,Poland
Gouka,Collines,Benin
Kings Park West,Virginia,United States
Loganville,Georgia,United States
Jardín,Antioquia,Colombia
St. Helens,Oregon,United States
Eichstätt,Bavaria,Germany
Atomé-Avégamé,Couffo,Benin
Zarghūn Shahr,Paktīkā,Afghanistan
Beachwood,Ohio,United States
Ampthill,Central Bedfordshire,United Kingdom
Sóller,Balearic Islands,Spain
Teays Valley,West Virginia,United States
Heliópolis,Bahia,Brazil
Melenki,Vladimirskaya Oblast’,Russia
Kadattūr,Tamil Nādu,India
Kolagallu,Karnātaka,India
Neckargemünd,Baden-Württemberg,Germany
Sarāyān,Khorāsān-e Jonūbī,Iran
Verona,Wisconsin,United States
Puduppatti,Tamil Nādu,India
Isāgarh,Madhya Pradesh,India
Carmópolis,Sergipe,Brazil
Forest Hill,Texas,United States
Marienheide,North Rhine-Westphalia,Germany
Nallajerla,Andhra Pradesh,India
South Sioux City,Nebraska,United States
Nantucket,Massachusetts,United States
Curuá,Pará,Brazil
Carmo de Minas,Minas Gerais,Brazil
Bellefontaine,Ohio,United States
Amrābād,Andhra Pradesh,India
Pakra,Bihār,India
Sansare,El Progreso,Guatemala
Chinna Mushidivāda,Andhra Pradesh,India
Verín,Galicia,Spain
Shōdoshima,Kagawa,Japan
Kyzyl-Kyshtak,Osh,Kyrgyzstan
Bhulath Gharbi,Punjab,India
Dārat ‘Izzah,Ḩalab,Syria
Rostamābād,Gīlān,Iran
Kupino,Novosibirskaya Oblast’,Russia
Pierrelatte,Auvergne-Rhône-Alpes,France
Worthington,Minnesota,United States
Pondūru,Andhra Pradesh,India
Kaua Kol,Bihār,India
Ketsch,Baden-Württemberg,Germany
Atner,Madhya Pradesh,India
Chiran,Kagoshima,Japan
Torul,Gümüşhane,Turkey
Beeville,Texas,United States
Mont-Laurier,Quebec,Canada
Münchenstein,Basel-Landschaft,Switzerland
Castel San Giovanni,Emilia-Romagna,Italy
Richland,Pennsylvania,United States
‘Alem T’ēna,Oromīya,Ethiopia
Gołdap,Warmińsko-Mazurskie,Poland
Uzwil,Sankt Gallen,Switzerland
Tarumizu,Kagoshima,Japan
Bad Soden-Salmünster,Hesse,Germany
Ajas,Jammu and Kashmīr,India
Mata,Ouaddaï,Chad
Chandla,Madhya Pradesh,India
Dyykan-Kyshtak,Osh,Kyrgyzstan
Sattar,Bihār,India
Ephrata,Pennsylvania,United States
Arsali,Jhārkhand,India
Mansidão,Bahia,Brazil
Gülchö,Osh,Kyrgyzstan
Gosaingaon,Bihār,India
Coldwater,Michigan,United States
Villas,Florida,United States
Khomām,Gīlān,Iran
Biedenkopf,Hesse,Germany
Włodawa,Lubelskie,Poland
Ba Chúc,An Giang,Vietnam
Sampaloc,Quezon,Philippines
Chinique,Quiché,Guatemala
Nurkot,Punjab,Pakistan
Msata,Coast,Tanzania
Bollène,Provence-Alpes-Côte d’Azur,France
Châlette-sur-Loing,Centre-Val de Loire,France
Strathmore,Alberta,Canada
Palmeirais,Piauí,Brazil
Bandarbeyla,Bari,Somalia
Buttar,Punjab,India
Filandia,Quindío,Colombia
Trzebnica,Dolnośląskie,Poland
San Juan La Laguna,Sololá,Guatemala
Destin,Florida,United States
Alleroy,Chechnya,Russia
Santa Coloma de Farnés,Catalonia,Spain
Bhachhi Asli,Bihār,India
Schoonhoven,Zuid-Holland,Netherlands
Brandermill,Virginia,United States
Dharmaram,Andhra Pradesh,India
Bully-les-Mines,Hauts-de-France,France
Futrono,Los Ríos,Chile
Nybro,Kalmar,Sweden
Kādachchinallūr,Tamil Nādu,India
Río Caribe,Sucre,Venezuela
Caledon,Western Cape,South Africa
Kotgīr,Andhra Pradesh,India
Xireg,Qinghai,China
Ipswich,Massachusetts,United States
Kafr ‘Awān,Irbid,Jordan
East Whiteland,Pennsylvania,United States
Sátoraljaújhely,Borsod-Abaúj-Zemplén,Hungary
Hünxe,North Rhine-Westphalia,Germany
Auburn,California,United States
Warrenville,Illinois,United States
Bondāda,Andhra Pradesh,India
Carlópolis,Paraná,Brazil
Fallsburg,New York,United States
Saksohāra,Bihār,India
Tejutla,Chalatenango,El Salvador
Genas,Auvergne-Rhône-Alpes,France
Solonytsivka,Kharkivska Oblast,Ukraine
São José do Cedro,Santa Catarina,Brazil
Camponogara,Veneto,Italy
Sabbavaram,Andhra Pradesh,India
Bangāwān,Bihār,India
Neunkirchen,North Rhine-Westphalia,Germany
Mangha,Yunnan,China
Andaraí,Bahia,Brazil
Motupe,Lambayeque,Peru
Kawatana,Nagasaki,Japan
Marshall,Minnesota,United States
Namīn,Ardabīl,Iran
Hazel Crest,Illinois,United States
Kollipara,Andhra Pradesh,India
Cobh,Cork,Ireland
Bedford,Indiana,United States
Cedar Lake,Indiana,United States
Altos del Rosario,Bolívar,Colombia
Kuleshovka,Rostovskaya Oblast’,Russia
Busogo,Northern Province,Rwanda
São João do Triunfo,Paraná,Brazil
Hinabangan,Samar,Philippines
Schermbeck,North Rhine-Westphalia,Germany
Massaranduba,Paraíba,Brazil
Blegny,Wallonia,Belgium
Nules,Valencia,Spain
Snoqualmie,Washington,United States
Yongcong,Guizhou,China
Manta,Atacora,Benin
Mahalpur,Punjab,India
El Crucero,Managua,Nicaragua
Tamsaout,Souss-Massa,Morocco
Mansāpur,Bihār,India
Konaklı,Antalya,Turkey
Arcadia,New York,United States
Saugeen Shores,Ontario,Canada
Beacon,New York,United States
Palmito,Sucre,Colombia
Chanal,Chiapas,Mexico
Minneola,Florida,United States
Las Rosas,Santa Fe,Argentina
Quartucciu,Sardegna,Italy
Meruoca,Ceará,Brazil
Mount Vernon,Virginia,United States
Kachchippalli,Tamil Nādu,India
Dallas,Georgia,United States
Raamsdonksveer,Noord-Brabant,Netherlands
Quatá,São Paulo,Brazil
Ban Nong Hoi,Chiang Mai,Thailand
Pallappālaiyam,Tamil Nādu,India
Bairo,Bihār,India
Lone Tree,Colorado,United States
Canton,Illinois,United States
Sirigeri,Karnātaka,India
Ad Duraykīsh,Ţarţūs,Syria
Friesenheim,Baden-Württemberg,Germany
McMinnville,Tennessee,United States
Kākan,Bihār,India
Winsum,Groningen,Netherlands
Camapuã,Mato Grosso do Sul,Brazil
South Park,Pennsylvania,United States
Grammichele,Sicilia,Italy
Warrensville Heights,Ohio,United States
Channahon,Illinois,United States
Birstall,Leicester,United Kingdom
Lakeland,Tennessee,United States
Uarini,Amazonas,Brazil
Jimbolia,Timiş,Romania
Fontenay-le-Comte,Pays de la Loire,France
Duvergé,Enriquillo,Dominican Republic
Cidelândia,Tocantins,Brazil
Lanuza,Surigao del Sur,Philippines
San Jorge,Zacapa,Guatemala
Pātiram,West Bengal,India
Löningen,Lower Saxony,Germany
Franklin Park,New Jersey,United States
Chāmpāhāti,West Bengal,India
Ihtiman,Sofia,Bulgaria
Basantpur,Bihār,India
Lappersdorf,Bavaria,Germany
Dinant,Wallonia,Belgium
Thompson,Manitoba,Canada
Gopālnagar,West Bengal,India
Beverstedt,Lower Saxony,Germany
Karnāwad,Madhya Pradesh,India
An Thành B,Bến Tre,Vietnam
Palestina,Caldas,Colombia
Vázquez,Las Tunas,Cuba
Dragør,Hovedstaden,Denmark
Bunhe,Donetska Oblast,Ukraine
Castelfranco di Sotto,Tuscany,Italy
Sirhāli Kalān,Punjab,India
Melissa,Texas,United States
Vigodarzere,Veneto,Italy
Nikolayevsk,Volgogradskaya Oblast’,Russia
Sivalārkulam,Tamil Nādu,India
Royal Wootton Bassett,Wiltshire,United Kingdom
Saint-Orens-de-Gameville,Occitanie,France
Caldeirão Grande,Bahia,Brazil
Echelon,New Jersey,United States
Ettāpur,Tamil Nādu,India
Alto Paraná,Paraná,Brazil
São Pedro do Piauí,Piauí,Brazil
Saint-Paul-lès-Dax,Nouvelle-Aquitaine,France
Quierschied,Saarland,Germany
Itapagipe,Minas Gerais,Brazil
Bad Laasphe,North Rhine-Westphalia,Germany
Salzano,Veneto,Italy
Eloxochitlán,Puebla,Mexico
Llanes,Asturias,Spain
Garag,Karnātaka,India
Doumé,Collines,Benin
Beyne-Heusay,Wallonia,Belgium
Monte Alegre de Sergipe,Sergipe,Brazil
Velilla de San Antonio,Madrid,Spain
Ratnāpuram,Andhra Pradesh,India
Shawangunk,New York,United States
São Félix da Marinha,Porto,Portugal
Parjuār,Bihār,India
Šternberk,Olomoucký Kraj,Czechia
Lavaltrie,Quebec,Canada
Mutterstadt,Rhineland-Palatinate,Germany
Amboasary-Gara,Toamasina,Madagascar
Callaway,Florida,United States
Mantenópolis,Espírito Santo,Brazil
Alto Longá,Piauí,Brazil
Ihorombe,Fianarantsoa,Madagascar
Caldas,Minas Gerais,Brazil
Spring Garden,Pennsylvania,United States
Bridport,Dorset,United Kingdom
Okinoshima,Shimane,Japan
Gran,Innlandet,Norway
Ixcatepec,Veracruz,Mexico
Nicosia,Sicilia,Italy
Pfullendorf,Baden-Württemberg,Germany
Głubczyce,Opolskie,Poland
Rasūlpur,Bihār,India
Kankandighi,West Bengal,India
Cajabamba,Cajamarca,Peru
Salisbury,Pennsylvania,United States
Chāwalhāti,West Bengal,India
San Martino di Lupari,Veneto,Italy
Santa Luzia,Bahia,Brazil
North Branford,Connecticut,United States
Talne,Cherkaska Oblast,Ukraine
Hösbach,Bavaria,Germany
Barāon,Bihār,India
Sowerby Bridge,Calderdale,United Kingdom
New Fairfield,Connecticut,United States
San Martín Zapotitlán,Retalhuleu,Guatemala
Castilla La Nueva,Meta,Colombia
Shiloh,Illinois,United States
Bergen,Lower Saxony,Germany
Tilāri,Bihār,India
Cayce,South Carolina,United States
Virgem da Lapa,Minas Gerais,Brazil
Mulakalūru,Andhra Pradesh,India
Beach Park,Illinois,United States
Crevalcore,Emilia-Romagna,Italy
Hathwān,Bihār,India
Dakit,Southern Leyte,Philippines
Takkolam,Tamil Nādu,India
Mangalapur,Andhra Pradesh,India
Manivilundān,Tamil Nādu,India
Trubchevsk,Bryanskaya Oblast’,Russia
Torredonjimeno,Andalusia,Spain
Sunjiayan,Guizhou,China
Kirchheim bei München,Bavaria,Germany
Conway,Florida,United States
Haldipur,Karnātaka,India
Cañasgordas,Antioquia,Colombia
Kyzyl-Adyr,Talas,Kyrgyzstan
Peabiru,Paraná,Brazil
Rio de Contas,Bahia,Brazil
Maheswa,Bihār,India
Cossimbāzār,West Bengal,India
Żnin,Kujawsko-Pomorskie,Poland
Karivalamvandanallūr,Tamil Nādu,India
Montefiascone,Lazio,Italy
Nemocón,Cundinamarca,Colombia
Paranhos,Mato Grosso do Sul,Brazil
Zelzate,Flanders,Belgium
Marion,Arkansas,United States
Masangshy,,Kazakhstan
Chīmalapādu,Andhra Pradesh,India
Udayagiri,Odisha,India
Kastoriá,Dytikí Makedonía,Greece
Saint-Martin-de-Crau,Provence-Alpes-Côte d’Azur,France
Hersham,Surrey,United Kingdom
Fenton,Stoke-on-Trent,United Kingdom
Melilli,Sicilia,Italy
Kingston,Massachusetts,United States
Manching,Bavaria,Germany
Kaimana,Papua Barat,Indonesia
Afir,Boumerdes,Algeria
Terra Boa,Bahia,Brazil
Gopālasamudram,Tamil Nādu,India
Khānāpur,Andhra Pradesh,India
Speedway,Indiana,United States
Bad Dürrheim,Baden-Württemberg,Germany
Korahia,Bihār,India
Zhukovo,Kaluzhskaya Oblast’,Russia
Plougastel-Daoulas,Bretagne,France
Urucuia,Minas Gerais,Brazil
San Javier,Santa Fe,Argentina
Grez-Doiceau,Wallonia,Belgium
San Gennaro Vesuviano,Campania,Italy
Qingxicun,Guangdong,China
Combarbalá,Coquimbo,Chile
Baras,Catanduanes,Philippines
Brecksville,Ohio,United States
Wolsztyn,Wielkopolskie,Poland
Betanzos,Galicia,Spain
Ceuti,Murcia,Spain
Ugo,Akita,Japan
Nidzica,Warmińsko-Mazurskie,Poland
Majārhāt,Bihār,India
Montespertoli,Tuscany,Italy
Haaren,North Rhine-Westphalia,Germany
San Jacinto,Chiquimula,Guatemala
Usmānpur,Bihār,India
Jānkinagar,Bihār,India
Ráquira,Boyacá,Colombia
Aghbala,Béni Mellal-Khénifra,Morocco
Mahārājpur,Jhārkhand,India
Santaquin,Utah,United States
Ban Mae Kaluang,Phayao,Thailand
Bisee,Castries,Saint Lucia
Hajdúsámson,Hajdú-Bihar,Hungary
Lakewood Park,Florida,United States
Rommerskirchen,North Rhine-Westphalia,Germany
Schüttorf,Lower Saxony,Germany
Hulkoti,Karnātaka,India
Valdemorillo,Madrid,Spain
Saarwellingen,Saarland,Germany
Auta,Bihār,India
South Charleston,West Virginia,United States
Drøbak,Viken,Norway
Maribondo,Alagoas,Brazil
Walton-on-the-Naze,Essex,United Kingdom
Kharv-e Soflá,Khorāsān-e Raẕavī,Iran
Sūrān,Sīstān va Balūchestān,Iran
Quatis,Rio de Janeiro,Brazil
Sidi Yahia,Souss-Massa,Morocco
Endicott,New York,United States
Itapetim,Pernambuco,Brazil
Kaharlyk,Kyivska Oblast,Ukraine
Comines,Hauts-de-France,France
Ban Bung Kha,Yasothon,Thailand
Shangping,Guangdong,China
Marly,Hauts-de-France,France
San Rafael Oriente,San Miguel,El Salvador
Kozy,Śląskie,Poland
High River,Alberta,Canada
San Marco in Lamis,Puglia,Italy
Serra Branca,Paraíba,Brazil
Bataredh,Bihār,India
Arara,Paraíba,Brazil
York,Maine,United States
Manerbio,Lombardy,Italy
Spiez,Bern,Switzerland
West End,West Grand Bahama,The Bahamas
Sabana Iglesia,Cibao Norte,Dominican Republic
Sigli,Karnātaka,India
Novi Iskar,Sofia-Grad,Bulgaria
Ouargaye,Centre-Est,Burkina Faso
Eichenau,Bavaria,Germany
Presidente Bernardes,São Paulo,Brazil
Palangarai,Tamil Nādu,India
Carluke,South Lanarkshire,United Kingdom
New Providence,New Jersey,United States
Kewatgāwān,Bihār,India
Feldbach,Steiermark,Austria
Mario Campos,Minas Gerais,Brazil
Pānchgani,Mahārāshtra,India
Schinnen,Limburg,Netherlands
Lourdes,Occitanie,France
Mqam at Tolba,Rabat-Salé-Kénitra,Morocco
Nārāyangarh,Madhya Pradesh,India
Arruda dos Vinhos,Lisboa,Portugal
Buşrá al Ḩarīr,Dar‘ā,Syria
Barhī,Jhārkhand,India
Amilly,Centre-Val de Loire,France
Reeuwijk,Zuid-Holland,Netherlands
Primavera,Pernambuco,Brazil
Oak Park,California,United States
Kolappalūr,Tamil Nādu,India
Lake Wylie,South Carolina,United States
Bilga,Punjab,India
Marietta,Ohio,United States
Blytheville,Arkansas,United States
Creutzwald,Grand Est,France
Clinton,New Jersey,United States
Trebur,Hesse,Germany
Nawāda,Bihār,India
Connersville,Indiana,United States
Châteaudun,Centre-Val de Loire,France
Thara,Madhya Pradesh,India
Vernouillet,Centre-Val de Loire,France
Grass Valley,California,United States
Western Springs,Illinois,United States
Malone,New York,United States
Jardim de Piranhas,Rio Grande do Norte,Brazil
Chalma,Veracruz,Mexico
Ilamatlán,Veracruz,Mexico
Bhankarpur,Punjab,India
Bāsmenj,Āz̄arbāyjān-e Sharqī,Iran
Flint,Flintshire,United Kingdom
Calderara di Reno,Emilia-Romagna,Italy
Chañaral,Atacama,Chile
Alexandria,Rio Grande do Norte,Brazil
San Rafael,Lempira,Honduras
L’Union,Occitanie,France
Knittelfeld,Steiermark,Austria
Mechtras,Tizi Ouzou,Algeria
Sant Sadurní d’Anoia,Catalonia,Spain
Patate,Tungurahua,Ecuador
Le Relecq-Kerhuon,Bretagne,France
Neustadt,Bavaria,Germany
Charxin,Samarqand,Uzbekistan
Port Neches,Texas,United States
Samālsar,Punjab,India
Moissac,Occitanie,France
Wiesmoor,Lower Saxony,Germany
Chimá,Córdoba,Colombia
Glen Carbon,Illinois,United States
Tezze sul Brenta,Veneto,Italy
Arendonk,Flanders,Belgium
Besigheim,Baden-Württemberg,Germany
Patti,Sicilia,Italy
Gex,Auvergne-Rhône-Alpes,France
Küssnacht,Schwyz,Switzerland
Lake Forest Park,Washington,United States
Aubergenville,Île-de-France,France
Gricignano d’Aversa,Campania,Italy
General Belgrano,Buenos Aires,Argentina
Lavagna,Liguria,Italy
Kofelē,Oromīya,Ethiopia
Libertad,Misamis Oriental,Philippines
Águas Vermelhas,Minas Gerais,Brazil
Sault Ste. Marie,Michigan,United States
San Juan de Betulia,Sucre,Colombia
Dok Kham Tai,Phayao,Thailand
Çayıralan,Yozgat,Turkey
Manatí,Atlántico,Colombia
Matias Barbosa,Minas Gerais,Brazil
Lislique,La Unión,El Salvador
Roudnice nad Labem,Ústecký Kraj,Czechia
Birdāban,Bihār,India
Mayenne,Pays de la Loire,France
Mosgiel,Otago,New Zealand
Pôrto Esperidião,Mato Grosso,Brazil
Loreto,Marche,Italy
Kissane Ltouqi,Fès-Meknès,Morocco
Casale sul Sile,Veneto,Italy
Keisen,Fukuoka,Japan
Neunkirchen,Niederösterreich,Austria
Pentapādu Kasba,Andhra Pradesh,India
Royse City,Texas,United States
Pervomaysk,Nizhegorodskaya Oblast’,Russia
Lavello,Basilicata,Italy
Luchenza,Thyolo,Malawi
Goudomp,Sédhiou,Senegal
Vitry-le-François,Grand Est,France
Trogir,Splitsko-Dalmatinska Županija,Croatia
Pāiker,West Bengal,India
Yecuatla,Veracruz,Mexico
Bacup,Lancashire,United Kingdom
Sondho Dullāh,Bihār,India
Ubstadt-Weiher,Baden-Württemberg,Germany
Quattro Castella,Emilia-Romagna,Italy
Andasibe,Toamasina,Madagascar
Brunn am Gebirge,Niederösterreich,Austria
Bāgli,Madhya Pradesh,India
Henderson,Texas,United States
Zehdenick,Brandenburg,Germany
Tuchola,Kujawsko-Pomorskie,Poland
Māyamānkurichchi,Tamil Nādu,India
Tummanatti,Tamil Nādu,India
Fereydūnshahr,Eşfahān,Iran
Govindgarh,Madhya Pradesh,India
Hathauri,Bihār,India
Formello,Lazio,Italy
Kādiyāmpatti,Tamil Nādu,India
Standish,Wigan,United Kingdom
Seabrook,Texas,United States
San Juan de Limay,Estelí,Nicaragua
Unión de Tula,Jalisco,Mexico
Bischwiller,Grand Est,France
Pathra,Bihār,India
Ataco,Tolima,Colombia
Rionero in Vulture,Basilicata,Italy
Várzea Nova,Bahia,Brazil
Wasserburg am Inn,Bavaria,Germany
Al Ḩā’ir,Ar Riyāḑ,Saudi Arabia
Frederiksværk,Hovedstaden,Denmark
Jucuarán,Usulután,El Salvador
San Juan,Intibucá,Honduras
Dambal,Karnātaka,India
Aguilar,Andalusia,Spain
Rio Casca,Minas Gerais,Brazil
Kalārdasht,Māzandarān,Iran
Severn,Ontario,Canada
Martinsville,Virginia,United States
Mangarwāra,Bihār,India
Paripueira,Alagoas,Brazil
Les Ponts-de-Cé,Pays de la Loire,France
Jobat,Madhya Pradesh,India
Tenente Portela,Rio Grande do Sul,Brazil
Wickede,North Rhine-Westphalia,Germany
Hissāramuruvani,Andhra Pradesh,India
Dinklage,Lower Saxony,Germany
Kaspi,Shida Kartli,Georgia
Abre Campo,Minas Gerais,Brazil
General Viamonte,Buenos Aires,Argentina
Jaca,Aragon,Spain
Zehak,Sīstān va Balūchestān,Iran
Costessey,Norfolk,United Kingdom
Albertirsa,Pest,Hungary
Lakkavaram,Andhra Pradesh,India
Wake,Okayama,Japan
Tirmaigiri,Andhra Pradesh,India
Wehr,Baden-Württemberg,Germany
Bteghrîne,Mont-Liban,Lebanon
Kalaiyamputtūr,Tamil Nādu,India
Hockessin,Delaware,United States
Pendências,Rio Grande do Norte,Brazil
San Antonio Aguas Calientes,Sacatepéquez,Guatemala
Sirsia Hanumānganj,Bihār,India
Bad Salzdetfurth,Lower Saxony,Germany
Sathmalpur,Bihār,India
Bichkunda,Andhra Pradesh,India
Ŭrtaowul,Toshkent,Uzbekistan
Harnes,Hauts-de-France,France
Muisne,Esmeraldas,Ecuador
Barßel,Lower Saxony,Germany
Irondale,Alabama,United States
Pont-Sainte-Maxence,Hauts-de-France,France
Fatehābād,Bihār,India
Testour,Béja,Tunisia
Brig-Glis,Valais,Switzerland
Tenambākkam,Tamil Nādu,India
Butler,Pennsylvania,United States
Nakskov,Sjælland,Denmark
San Jacinto del Cauca,Bolívar,Colombia
Bhagwānpur Desua,Bihār,India
Chiampo,Veneto,Italy
Khoyniki,Homyel’skaya Voblasts’,Belarus
Itano,Tokushima,Japan
Ruza,Moskovskaya Oblast’,Russia
Lumberton,Texas,United States
Elavanasūr,Tamil Nādu,India
Amondara,Sughd,Tajikistan
Araruna,Paraná,Brazil
San Clemente,Tarlac,Philippines
Glenpool,Oklahoma,United States
Eatontown,New Jersey,United States
Sangar,Gīlān,Iran
Jimboomba,Queensland,Australia
Arboga,Västmanland,Sweden
Gulni,Bihār,India
Englewood,Ohio,United States
Oboyan,Kurskaya Oblast’,Russia
Dores do Indaiá,Minas Gerais,Brazil
Wernau,Baden-Württemberg,Germany
Akhty,Dagestan,Russia
Jupiter Farms,Florida,United States
Inawashiro,Fukushima,Japan
Capaci,Sicilia,Italy
Keerbergen,Flanders,Belgium
River Ridge,Louisiana,United States
Plover,Wisconsin,United States
Kamalāpuram,Tamil Nādu,India
Nangavalli,Tamil Nādu,India
Tucapel,Biobío,Chile
Pegnitz,Bavaria,Germany
Marshall,Missouri,United States
Golyshmanovo,Tyumenskaya Oblast’,Russia
Tauberbischofsheim,Baden-Württemberg,Germany
Calcinaia,Tuscany,Italy
Bardstown,Kentucky,United States
Itapuí,São Paulo,Brazil
Barsbüttel,Schleswig-Holstein,Germany
El Tabo,Valparaíso,Chile
Strand,Rogaland,Norway
Befandriana,Mahajanga,Madagascar
King City,California,United States
Newington,Virginia,United States
Bollnäs,Gävleborg,Sweden
Barlinek,Zachodniopomorskie,Poland
Sendenhorst,North Rhine-Westphalia,Germany
Aconibe,Wele-Nzas,Equatorial Guinea
Nemours,Île-de-France,France
Khombole,Thiès,Senegal
Koskāpur,Bihār,India
Saka,Hiroshima,Japan
Nishon Tumani,Qashqadaryo,Uzbekistan
Wath upon Dearne,Rotherham,United Kingdom
Lewisville,North Carolina,United States
Pottsville,Pennsylvania,United States
Seyitgazi,Eskişehir,Turkey
Mozarlândia,Goiás,Brazil
Santa Bárbara,Biobío,Chile
Singhbāri,West Bengal,India
Fåberg,Innlandet,Norway
Pomfret,New York,United States
Serrolândia,Bahia,Brazil
Eraniel,Tamil Nādu,India
Mahtha,Bihār,India
Espita,Yucatán,Mexico
Qigexingcun,Xinjiang,China
Shanyincun,Hebei,China
Plattling,Bavaria,Germany
Pritzwalk,Brandenburg,Germany
Rocky Point,New York,United States
Rosas,Cauca,Colombia
Lakhipur,Assam,India
Atlantic Beach,Florida,United States
Morąg,Warmińsko-Mazurskie,Poland
Kalikiri,Andhra Pradesh,India
Palos Verdes Estates,California,United States
Carapebus,Rio de Janeiro,Brazil
Buchs,Sankt Gallen,Switzerland
Luís Antônio,São Paulo,Brazil
Chüy,Chüy,Kyrgyzstan
Oxford,Massachusetts,United States
Pandireddigūdem,Andhra Pradesh,India
Gmunden,Oberösterreich,Austria
Dossenheim,Baden-Württemberg,Germany
Cariamanga,Loja,Ecuador
Matsushima,Miyagi,Japan
Tahannawt,Marrakech-Safi,Morocco
Veyrier,Genève,Switzerland
Paso de los Toros,Durazno,Uruguay
Zelenodolsk,Dnipropetrovska Oblast,Ukraine
Kallanai,Tamil Nādu,India
